ΔΗΜΟΣ ΜΩΛΟΥ - ΑΓ. ΚΩΝΣΤΑΝΤΙΝΟΥ;https://diavgeia.gov.gr/f/dimosmolouagioukonstantinou
ΔΗΜΟΣ ΝΑΞΟΥ & ΜΙΚΡΩΝ ΚΥΚΛΑΔΩΝ;https://diavgeia.gov.gr/f/dimos_naxou_mikron_kykladon
ΔΗΜΟΣ ΝΑΟΥΣΑΣ;https://diavgeia.gov.gr/f/dimos_naoussas
ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ;https://diavgeia.gov.gr/f/nafpaktia
ΔΗΜΟΣ ΝΑΥΠΛΙΕΩΝ;https://diavgeia.gov.gr/f/nafplio
ΔΗΜΟΣ ΝΕΑΠΟΛΗΣ - ΣΥΚΕΩΝ;https://diavgeia.gov.gr/f/neapoli-sykies
ΔΗΜΟΣ ΝΕΑΣ ΖΙΧΝΗΣ;https://diavgeia.gov.gr/f/dimos_nzixnis
ΔΗΜΟΣ ΝΕΑΣ ΙΩΝΙΑΣ;https://diavgeia.gov.gr/f/neaionia
ΔΗΜΟΣ ΝΕΑΣ ΠΡΟΠΟΝΤΙΔΑΣ;https://diavgeia.gov.gr/f/nea_propontida
ΔΗΜΟΣ ΝΕΑΣ ΣΜΥΡΝΗΣ;https://diavgeia.gov.gr/f/neasmyrni
ΔΗΜΟΣ ΝΕΜΕΑΣ;https://diavgeia.gov.gr/f/dhmosnemeas
ΔΗΜΟΣ ΝΕΣΤΟΡΙΟΥ;https://diavgeia.gov.gr/f/dimos_nestoriou
ΔΗΜΟΣ ΝΕΣΤΟΥ;https://diavgeia.gov.gr/f/nestou
ΔΗΜΟΣ ΝΙΚΑΙΑΣ - ΑΓΙΟΥ Ι. ΡΕΝΤΗ;https://diavgeia.gov.gr/f/nikaia-ag_ioannis_renti
ΔΗΜΟΣ ΝΙΚΟΛΑΟΥ ΣΚΟΥΦΑ;https://diavgeia.gov.gr/f/nskoufas
ΔΗΜΟΣ ΝΙΣΥΡΟΥ;https://diavgeia.gov.gr/f/nisyros
ΔΗΜΟΣ ΝΟΤΙΑΣ ΚΥΝΟΥΡΙΑΣ;https://diavgeia.gov.gr/f/notiakynouria
ΔΗΜΟΣ ΝΟΤΙΟΥ ΠΗΛΙΟΥ;https://diavgeia.gov.gr/f/DIMOS_N_PILIO
ΔΗΜΟΣ ΞΑΝΘΗΣ;https://diavgeia.gov.gr/f/xanthi
ΔΗΜΟΣ ΞΗΡΟΜΕΡΟΥ;https://diavgeia.gov.gr/f/dimosxiromerou
ΔΗΜΟΣ ΞΥΛΟΚΑΣΤΡΟΥ - ΕΥΡΩΣΤΙΝΗΣ;https://diavgeia.gov.gr/f/xylokastro-evrostini
ΔΗΜΟΣ ΟΙΝΟΥΣΣΩΝ;https://diavgeia.gov.gr/f/dimos_oinousson
ΔΗΜΟΣ ΟΙΧΑΛΙΑΣ;https://diavgeia.gov.gr/f/dimosoixalias
ΔΗΜΟΣ ΟΡΕΣΤΙΑΔΑΣ;https://diavgeia.gov.gr/f/dimosorestiadas
ΔΗΜΟΣ ΟΡΟΠΕΔΙΟΥ ΛΑΣΙΘΙΟΥ;https://diavgeia.gov.gr/f/oropediolasithiou
ΔΗΜΟΣ ΟΡΧΟΜΕΝΟΥ;https://diavgeia.gov.gr/f/orchomenos
ΔΗΜΟΣ ΠΑΓΓΑΙΟΥ;https://diavgeia.gov.gr/f/dimospaggaiou
ΔΗΜΟΣ ΠΑΙΑΝΙΑΣ;https://diavgeia.gov.gr/f/paiania
ΔΗΜΟΣ ΠΑΙΟΝΙΑΣ;https://diavgeia.gov.gr/f/DIMOSPAIONIAS
ΔΗΜΟΣ ΠΑΛΑΙΟΥ ΦΑΛΗΡΟΥ;https://diavgeia.gov.gr/f/palaiofaliro
ΔΗΜΟΣ ΠΑΛΑΜΑ;https://diavgeia.gov.gr/f/palamas
ΔΗΜΟΣ ΠΑΛΛΗΝΗΣ;https://diavgeia.gov.gr/f/pallini
ΔΗΜΟΣ ΠΑΞΩΝ;https://diavgeia.gov.gr/f/paxoi
ΔΗΜΟΣ ΠΑΠΑΓΟΥ - ΧΟΛΑΡΓΟΥ;https://diavgeia.gov.gr/f/pap_xol
ΔΗΜΟΣ ΠΑΡΑΝΕΣΤΙΟΥ;https://diavgeia.gov.gr/f/paranesti
ΔΗΜΟΣ ΠΑΡΓΑΣ;https://diavgeia.gov.gr/f/dimos_pargas
ΔΗΜΟΣ ΠΑΡΟΥ;https://diavgeia.gov.gr/f/dimos_parou
ΔΗΜΟΣ ΠΑΤΜΟΥ;https://diavgeia.gov.gr/f/dimospatmou
ΔΗΜΟΣ ΠΑΤΡΕΩΝ;https://diavgeia.gov.gr/f/dimospatras
ΔΗΜΟΣ ΠΑΥΛΟΥ ΜΕΛΑ;https://diavgeia.gov.gr/f/pavlosmelas
ΔΗΜΟΣ ΠΕΙΡΑΙΩΣ;https://diavgeia.gov.gr/f/piraeus
ΔΗΜΟΣ ΠΕΛΛΑΣ;https://diavgeia.gov.gr/f/dimospellas
ΔΗΜΟΣ ΠΕΝΤΕΛΗΣ;https://diavgeia.gov.gr/f/dimos_pentelis
ΔΗΜΟΣ ΠΕΡΑΜΑΤΟΣ;https://diavgeia.gov.gr/f/dimos_peramatos
ΔΗΜΟΣ ΠΕΡΙΣΤΕΡΙΟΥ;https://diavgeia.gov.gr/f/peristeri
ΔΗΜΟΣ ΠΕΤΡΟΥΠΟΛΗΣ;https://diavgeia.gov.gr/f/dimos_petroupoleos
ΔΗΜΟΣ ΠΗΝΕΙΟΥ;https://diavgeia.gov.gr/f/dimospineiou
ΔΗΜΟΣ ΠΛΑΤΑΝΙΑ;https://diavgeia.gov.gr/f/platanias
ΔΗΜΟΣ ΠΟΛΥΓΥΡΟΥ;https://diavgeia.gov.gr/f/dimos_poligirou
ΔΗΜΟΣ ΠΟΡΟΥ;https://diavgeia.gov.gr/f/poros_dimos
ΔΗΜΟΣ ΠΡΕΒΕΖΑΣ;https://diavgeia.gov.gr/f/dimosprevezas
ΔΗΜΟΣ ΠΡΕΣΠΩΝ;https://diavgeia.gov.gr/f/dimosprespon
ΔΗΜΟΣ ΠΡΟΣΟΤΣΑΝΗΣ;https://diavgeia.gov.gr/f/prosotsani
ΔΗΜΟΣ ΠΥΔΝΑΣ - ΚΟΛΙΝΔΡΟΥ;https://diavgeia.gov.gr/f/Pydnaskolindrou
ΔΗΜΟΣ ΠΥΛΑΙΑΣ - ΧΟΡΤΙΑΤΗ;https://diavgeia.gov.gr/f/dimospilaiashortiati
ΔΗΜΟΣ ΠΥΛΗΣ;https://diavgeia.gov.gr/f/dimospylis
ΔΗΜΟΣ ΠΥΛΟΥ - ΝΕΣΤΟΡΟΣ;https://diavgeia.gov.gr/f/pylos-nestoros
ΔΗΜΟΣ ΠΥΡΓΟΥ;https://diavgeia.gov.gr/f/dimos_pyrgou
ΔΗΜΟΣ ΠΩΓΩΝΙΟΥ;https://diavgeia.gov.gr/f/pogoni
ΔΗΜΟΣ ΡΑΦΗΝΑΣ - ΠΙΚΕΡΜΙΟΥ;https://diavgeia.gov.gr/f/rafina_pikermi
ΔΗΜΟΣ ΡΕΘΥΜΝΗΣ;https://diavgeia.gov.gr/f/dhmos_rethymnou
ΔΗΜΟΣ ΡΗΓΑ ΦΕΡΑΙΟΥ;https://diavgeia.gov.gr/f/dhmos_rhga_feraiou
ΔΗΜΟΣ ΡΟΔΟΥ;https://diavgeia.gov.gr/f/dimosrodou
ΔΗΜΟΣ ΣΑΛΑΜΙΝΑΣ;https://diavgeia.gov.gr/f/salamina
ΔΗΜΟΣ ΣΑΜΟΘΡΑΚΗΣ;https://diavgeia.gov.gr/f/samothraki_dimos
ΔΗΜΟΣ ΣΑΜΟΥ;https://diavgeia.gov.gr/f/dimos_samou
ΔΗΜΟΣ ΣΑΡΩΝΙΚΟΥ;https://diavgeia.gov.gr/f/sarwnikos
ΔΗΜΟΣ ΣΕΡΒΙΩΝ - ΒΕΛΒΕΝΤΟΥ;https://diavgeia.gov.gr/f/servionvelventou
ΔΗΜΟΣ ΣΕΡΙΦΟΥ;https://diavgeia.gov.gr/f/dimos_serifou
ΔΗΜΟΣ ΣΕΡΡΩΝ;https://diavgeia.gov.gr/f/dhmos_serron
ΔΗΜΟΣ ΣΗΤΕΙΑΣ;https://diavgeia.gov.gr/f/dimos_sitias
ΔΗΜΟΣ ΣΙΘΩΝΙΑΣ;https://diavgeia.gov.gr/f/dimossithonias
ΔΗΜΟΣ ΣΙΚΙΝΟΥ;https://diavgeia.gov.gr/f/dimos_sikinou
ΔΗΜΟΣ ΣΙΚΥΩΝΙΩΝ;https://diavgeia.gov.gr/f/dimossikyonion
ΔΗΜΟΣ ΣΙΝΤΙΚΗΣ;https://diavgeia.gov.gr/f/sidiki
ΔΗΜΟΣ ΣΙΦΝΟΥ;https://diavgeia.gov.gr/f/dimos_sifnou
ΔΗΜΟΣ ΣΚΙΑΘΟΥ;https://diavgeia.gov.gr/f/dimos_skiathou
ΔΗΜΟΣ ΣΚΟΠΕΛΟΥ;https://diavgeia.gov.gr/f/dimos_skopelou
ΔΗΜΟΣ ΣΚΥΔΡΑΣ;https://diavgeia.gov.gr/f/dimoskydras
ΔΗΜΟΣ ΣΚΥΡΟΥ;https://diavgeia.gov.gr/f/dimosskyrou
ΔΗΜΟΣ ΣΟΥΛΙΟΥ;https://diavgeia.gov.gr/f/dimossouliou
ΔΗΜΟΣ ΣΟΥΦΛΙΟΥ;https://diavgeia.gov.gr/f/dimos_soufliou
ΔΗΜΟΣ ΣΟΦΑΔΩΝ;https://diavgeia.gov.gr/f/sofades
ΔΗΜΟΣ ΣΠΑΡΤΗΣ;https://diavgeia.gov.gr/f/dimosspartis
ΔΗΜΟΣ ΣΠΑΤΩΝ - ΑΡΤΕΜΙΔΟΣ;https://diavgeia.gov.gr/f/spata
ΔΗΜΟΣ ΣΠΕΤΣΩΝ;https://diavgeia.gov.gr/f/dimosspetson
ΔΗΜΟΣ ΣΤΥΛΙΔΑΣ;https://diavgeia.gov.gr/f/dimosstylidas
ΔΗΜΟΣ ΣΥΜΗΣ;https://diavgeia.gov.gr/f/DIMOS_SYMIS
ΔΗΜΟΣ ΣΥΡΟΥ - ΕΡΜΟΥΠΟΛΗΣ;https://diavgeia.gov.gr/f/syros-ermoupolis
ΔΗΜΟΣ ΣΦΑΚΙΩΝ;https://diavgeia.gov.gr/f/sfakia
ΔΗΜΟΣ ΤΑΝΑΓΡΑΣ;https://diavgeia.gov.gr/f/tanagra
ΔΗΜΟΣ ΤΕΜΠΩΝ;https://diavgeia.gov.gr/f/dimostempon
ΔΗΜΟΣ ΤΗΛΟΥ;https://diavgeia.gov.gr/f/dimos_tilos
ΔΗΜΟΣ ΤΗΝΟΥ;https://diavgeia.gov.gr/f/dimostinou
ΔΗΜΟΣ ΤΟΠΕΙΡΟΥ;https://diavgeia.gov.gr/f/topeiros
ΔΗΜΟΣ ΤΡΙΚΚΑΙΩΝ;https://diavgeia.gov.gr/f/dimostrikkaion
ΔΗΜΟΣ ΤΡΙΠΟΛΗΣ;https://diavgeia.gov.gr/f/dimostripolis
ΔΗΜΟΣ ΤΡΙΦΥΛΙΑΣ;https://diavgeia.gov.gr/f/dimos_trifylias
ΔΗΜΟΣ ΤΡΟΙΖΗΝΙΑΣ - ΜΕΘΑΝΩΝ;https://diavgeia.gov.gr/f/dimostrizinias
ΔΗΜΟΣ ΤΥΡΝΑΒΟΥ;https://diavgeia.gov.gr/f/dimostirnavou
ΔΗΜΟΣ ΥΔΡΑΣ;https://diavgeia.gov.gr/f/dimosydras
ΔΗΜΟΣ ΦΑΙΣΤΟΥ;https://diavgeia.gov.gr/f/dimosfestou
ΔΗΜΟΣ ΦΑΡΚΑΔΟΝΑΣ;https://diavgeia.gov.gr/f/dimos_farkadonas
ΔΗΜΟΣ ΦΑΡΣΑΛΩΝ;https://diavgeia.gov.gr/f/dhmosfarsalon
ΔΗΜΟΣ ΦΙΛΑΔΕΛΦΕΙΑΣ - ΧΑΛΚΗΔΟΝΟΣ;https://diavgeia.gov.gr/f/fil-hal
ΔΗΜΟΣ ΦΙΛΙΑΤΩΝ;https://diavgeia.gov.gr/f/dimosfiliaton
ΔΗΜΟΣ ΦΙΛΟΘΕΗΣ - ΨΥΧΙΚΟΥ;https://diavgeia.gov.gr/f/dhmos_filotheis_psychikou
ΔΗΜΟΣ ΦΛΩΡΙΝΑΣ;https://diavgeia.gov.gr/f/dimosflorinas
ΔΗΜΟΣ ΦΟΛΕΓΑΝΔΡΟΥ;https://diavgeia.gov.gr/f/dimos_folegandrou
ΔΗΜΟΣ ΦΟΥΡΝΩΝ ΚΟΡΣΕΩΝ;https://diavgeia.gov.gr/f/fournoikorseon
ΔΗΜΟΣ ΦΥΛΗΣ;https://diavgeia.gov.gr/f/dhmos_fylis
ΔΗΜΟΣ ΧΑΙΔΑΡΙΟΥ;https://diavgeia.gov.gr/f/haidari
ΔΗΜΟΣ ΧΑΛΑΝΔΡΙΟΥ;https://diavgeia.gov.gr/f/dimos_halandriou
ΔΗΜΟΣ ΧΑΛΚΗΔΟΝΟΣ;https://diavgeia.gov.gr/f/dimos-chalkidonos
ΔΗΜΟΣ ΧΑΛΚΗΣ;https://diavgeia.gov.gr/f/dimoschalkis
ΔΗΜΟΣ ΧΑΛΚΙΔΕΩΝ;https://diavgeia.gov.gr/f/xalkida
ΔΗΜΟΣ ΧΑΝΙΩΝ;https://diavgeia.gov.gr/f/chania
ΔΗΜΟΣ ΧΕΡΣΟΝΗΣΟΥ;https://diavgeia.gov.gr/f/dimos_hersonisou
ΔΗΜΟΣ ΧΙΟΥ;https://diavgeia.gov.gr/f/chios_municipality
ΔΗΜΟΣ ΨΑΡΩΝ;https://diavgeia.gov.gr/f/dimos_psaron
ΔΗΜΟΣ ΩΡΑΙΟΚΑΣΤΡΟΥ;https://diavgeia.gov.gr/f/dimos_oraiokastrou
ΔΗΜΟΣ ΩΡΩΠΟΥ;https://diavgeia.gov.gr/f/oropos
ΠΕΡΙΦΕΡΕΙΑ ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ - ΘΡΑΚΗΣ;https://diavgeia.gov.gr/f/pamth
ΠΕΡΙΦΕΡΕΙΑ ΑΤΤΙΚΗΣ;https://diavgeia.gov.gr/f/perifereia_attikis
ΠΕΡΙΦΕΡΕΙΑ ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ;https://diavgeia.gov.gr/f/pvaigaiou
ΠΕΡΙΦΕΡΕΙΑ ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ;https://diavgeia.gov.gr/f/pde
ΠΕΡΙΦΕΡΕΙΑ ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ;https://diavgeia.gov.gr/f/pdm
ΠΕΡΙΦΕΡΕΙΑ ΗΠΕΙΡΟΥ;https://diavgeia.gov.gr/f/php
ΠΕΡΙΦΕΡΕΙΑ ΘΕΣΣΑΛΙΑΣ;https://diavgeia.gov.gr/f/pthessalias
ΠΕΡΙΦΕΡΕΙΑ ΙΟΝΙΩΝ ΝΗΣΩΝ;https://diavgeia.gov.gr/f/pin
ΠΕΡΙΦΕΡΕΙΑ ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ;https://diavgeia.gov.gr/f/pkm
ΠΕΡΙΦΕΡΕΙΑ ΚΡΗΤΗΣ;https://diavgeia.gov.gr/f/perifereia_kritis
ΠΕΡΙΦΕΡΕΙΑ ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ;https://diavgeia.gov.gr/f/pnai
ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ;https://diavgeia.gov.gr/f/perifereiapeloponnisou
ΠΕΡΙΦΕΡΕΙΑ ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ;https://diavgeia.gov.gr/f/pste
ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΑΙΓΑΙΟΥ;https://diavgeia.gov.gr/f/apdik_aigaiou
ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΑΤΤΙΚΗΣ;https://diavgeia.gov.gr/f/apdik_attikis
ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΗΠΕΙΡΟΥ - ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ;https://diavgeia.gov.gr/f/apdik_dmaked
ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΘΕΣΣΑΛΙΑΣ - ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ;https://diavgeia.gov.gr/f/apdthest
ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΚΡΗΤΗΣ;https://diavgeia.gov.gr/f/apdik_krhths
ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΜΑΚΕΔΟΝΙΑΣ – ΘΡΑΚΗΣ;https://diavgeia.gov.gr/f/admt
ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΠΕΛΟΠΟΝΝΗΣΟΥ, ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ ΚΑΙ ΙΟΝΙΟΥ;https://diavgeia.gov.gr/f/apdik_delponisou_delladas_ioniou
ΑΝΩΤΑΤΟ ΣΥΜΒΟΥΛΙΟ ΕΠΙΛΟΓΗΣ ΠΡΟΣΩΠΙΚΟΥ (ΑΣΕΠ);https://diavgeia.gov.gr/f/asep
ΑΡΧΗ ΔΙΑΣΦΑΛΙΣΗΣ ΤΗΣ ΠΟΙΟΤΗΤΑΣ ΣΤΗΝ ΑΝΩΤΑΤΗ ΕΚΠΑΙΔΕΥΣΗ (ΑΔΙΠ);https://diavgeia.gov.gr/f/adip
ΑΡΧΗ ΔΙΑΣΦΑΛΙΣΗΣ ΤΟΥ ΑΠΟΡΡΗΤΟΥ ΤΩΝ ΕΠΙΚΟΙΝΩΝΙΩΝ (ΑΔΑΕ) (ΣΥΝΤΑΓΜΑΤΙΚΑ ΚΑΤΟΧΥΡΩΜΕΝΗ);https://diavgeia.gov.gr/f/adae
ΑΡΧΗ ΠΡΟΣΤΑΣΙΑΣ ΔΕΔΟΜΕΝΩΝ ΠΡΟΣΩΠΙΚΟΥ ΧΑΡΑΚΤΗΡΑ;https://diavgeia.gov.gr/f/arxi_prostasias_dedomenwn
ΕΘΝΙΚΗ ΑΝΑΛΟΓΙΣΤΙΚΗ ΑΡΧΗ;https://diavgeia.gov.gr/f/EAA
ΕΘΝΙΚΗ ΑΡΧΗ ΙΑΤΡΙΚΩΣ ΥΠΟΒΟΗΘΟΥΜΕΝΗΣ ΑΝΑΠΑΡΑΓΩΓΗΣ;https://diavgeia.gov.gr/f/ea_iya
ΕΘΝΙΚΗ ΑΡΧΗ ΚΑΤΑΠΟΛΕΜΗΣΗΣ ΤΗΣ ΝΟΜΙΜΟΠΟΙΗΣΗΣ ΕΣΟΔΩΝ ΑΠΟ ΕΓΚΛΗΜΑΤΙΚΕΣ ΔΡΑΣΤΗΡΙΟΤΗΤΕΣ;https://diavgeia.gov.gr/f/ea_kneaed
ΕΘΝΙΚΗ ΕΠΙΤΡΟΠΗ ΤΗΛΕΠΙΚΟΙΝΩΝΙΩΝ & ΤΑΧΥΔΡΟΜΕΙΩΝ (ΕΕΤΤ);https://diavgeia.gov.gr/f/eett
ΕΘΝΙΚΟ ΣΥΜΒΟΥΛΙΟ ΔΗΜΟΣΙΑΣ ΥΓΕΙΑΣ (ΕΣΥΔΥ);https://diavgeia.gov.gr/f/ea_esydy
ΕΘΝΙΚΟ ΣΥΜΒΟΥΛΙΟ ΡΑΔΙΟΤΗΛΕΟΡΑΣΗΣ (ΕΣΡ);https://diavgeia.gov.gr/f/esr
ΕΛΛΗΝΙΚΗ ΣΤΑΤΙΣΤΙΚΗ ΑΡΧΗ (ΕΛ.ΣΤΑΤ.);https://diavgeia.gov.gr/f/elstat
ΕΛΛΗΝΙΚΟ ΔΗΜΟΣΙΟΝΟΜΙΚΟ ΣΥΜΒΟΥΛΙΟ;https://diavgeia.gov.gr/f/HFISC
ΕΝΙΑΙΑ ΑΝΕΞΑΡΤΗΤΗ ΑΡΧΗ ΔΗΜΟΣΙΩΝ ΣΥΜΒΑΣΕΩΝ (ΕΑΑΔΗΣΥ);https://diavgeia.gov.gr/f/eaadhsy
ΕΠΙΤΡΟΠΗ ΑΝΤΑΓΩΝΙΣΜΟΥ;https://diavgeia.gov.gr/f/epant
ΕΠΙΤΡΟΠΗ ΕΠΟΠΤΕΙΑΣ ΚΑΙ ΕΛΕΓΧΟΥ ΠΑΙΓΝΙΩΝ (Ε.Ε.Ε.Π.);https://diavgeia.gov.gr/f/eeep
ΡΥΘΜΙΣΤΙΚΗ ΑΡΧΗ ΕΝΕΡΓΕΙΑΣ (ΡΑΕ);https://diavgeia.gov.gr/f/rae
ΡΥΘΜΙΣΤΙΚΗ ΑΡΧΗ ΣΙΔΗΡΟΔΡΟΜΩΝ (ΡΑΣ);https://diavgeia.gov.gr/f/ras
ΣΥΝΗΓΟΡΟΣ ΤΟΥ ΚΑΤΑΝΑΛΩΤΗ;https://diavgeia.gov.gr/f/synigoroskatanaloti
ΣΥΝΗΓΟΡΟΣ ΤΟΥ ΠΟΛΙΤΗ;https://diavgeia.gov.gr/f/synigoros
I.M. ΗΛΕΙΑΣ ΚΑΙ ΩΛΕΝΗΣ;https://diavgeia.gov.gr/f/imilias
I.M. ΚΑΙΣΑΡΙΑΝΗΣ, ΒΥΡΩΝΟΣ ΚΑΙ ΥΜΗΤΤΟΥ;https://diavgeia.gov.gr/f/imkaisarianis
«ΕΤΑΙΡΕΙΑ ΑΞΙΟΠΟΙΗΣΗΣ & ΔΙΑΧΕΙΡΙΣΗΣ ΠΕΡΙΟΥΣΙΑΣ ΤΟΥ ΔΗΜΟΚΡΙΤΕΙΟΥ ΠΑΝΕΠΙΣΤΗΜΙΟΥ ΘΡΑΚΗΣ» (Α.Ε.);https://diavgeia.gov.gr/f/eadp_duth
ΑΙΓΙΝΗΤΕΙΟ ΝΟΣΟΚΟΜΕΙΟ;https://diavgeia.gov.gr/f/eginitio
ΑΚΑΔΗΜΙΑ ΑΘΗΝΩΝ;https://diavgeia.gov.gr/f/acadimia_athinon
ΑΛΕΞΑΝΔΡΕΙΟ ΤΕΧΝΟΛΟΓΙΚΟ ΕΚΠΑΙΔΕΥΤΙΚΟ ΙΔΡΥΜΑ ΘΕΣΣΑΛΟΝΙΚΗΣ (ΑΤΕΙ ΘΕΣΣΑΛΟΝΙΚΗΣ);https://diavgeia.gov.gr/f/teithe
ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΒΙΟΜΗΧΑΝΙΚΗΣ ΕΡΕΥΝΑΣ ΚΑΙ ΤΕΧΝΟΛΟΓΙΚΗΣ ΑΝΑΠΤΥΞΗΣ ΒΙΟΜΗΧΑΝΙΑΣ ΤΡΟΦΙΜΩΝ;https://diavgeia.gov.gr/f/etat
ΑΝΩΤΑΤΗ ΕΚΚΛΗΣΙΑΣΤΙΚΗ ΑΚΑΔΗΜΙΑ ΘΕΣΣΑΛΟΝΙΚΗΣ;https://diavgeia.gov.gr/f/aeath
ΑΝΩΤΑΤΗ ΕΚΚΛΗΣΙΑΣΤΙΚΗ ΑΚΑΔΗΜΙΑ ΑΘΗΝΩΝ;https://diavgeia.gov.gr/f/aeaa
ΑΝΩΤΑΤΗ ΕΚΚΛΗΣΙΑΣΤΙΚΗ ΑΚΑΔΗΜΙΑ ΒΕΛΛΑΣ;https://diavgeia.gov.gr/f/aeavellas
ΑΝΩΤΑΤΗ ΣΧΟΛΗ ΚΑΛΩΝ ΤΕΧΝΩΝ;https://diavgeia.gov.gr/f/asfa
ΑΡΕΤΑΙΕΙΟ ΝΟΣΟΚΟΜΕΙΟ;https://diavgeia.gov.gr/f/aretaieio
ΑΡΙΣΤΟΤΕΛΕΙΟ ΠΑΝΕΠΙΣΤΗΜΙΟ ΘΕΣ/ΝΙΚΗΣ;https://diavgeia.gov.gr/f/auth
ΑΡΧΗ ΔΙΑΣΦΑΛΙΣΗΣ ΤΗΣ ΠΟΙΟΤΗΤΑΣ ΣΤΗΝ ΑΝΩΤΑΤΗ ΕΚΠΑΙΔΕΥΣΗ (ΑΔΙΠ);https://diavgeia.gov.gr/f/adip
ΑΣΠΑΙΤΕ;https://diavgeia.gov.gr/f/aspete
ΓΕΩΠΟΝΙΚΟ ΠΑΝΕΠΙΣΤΗΜΙΟ ΑΘΗΝΩΝ;https://diavgeia.gov.gr/f/aua
ΔΗΜΟΚΡΙΤΕΙΟ ΠΑΝΕΠΙΣΤΗΜΙΟ ΘΡΑΚΗΣ;https://diavgeia.gov.gr/f/duth
ΔΗΜΟΣΙΑ ΒΙΒΛΙΟΘΗΚΗ ΒΕΡΟΙΑΣ (ΚΕΝΤΡΙΚΗ);https://diavgeia.gov.gr/f/libver
ΔΗΜΟΣΙΑ ΒΙΒΛΙΟΘΗΚΗ ΒΥΤΙΝΑΣ;https://diavgeia.gov.gr/f/vytina
ΔΗΜΟΣΙΑ ΒΙΒΛΙΟΘΗΚΗ ΔΕΛΦΩΝ;https://diavgeia.gov.gr/f/vivl-delphi
ΔΗΜΟΣΙΑ ΒΙΒΛΙΟΘΗΚΗ ΔΡΑΜΑΣ (ΚΕΝΤΡΙΚΗ);https://diavgeia.gov.gr/f/dimosiakentrikibibliothikidramas
ΔΗΜΟΣΙΑ ΒΙΒΛΙΟΘΗΚΗ ΚΟΝΙΤΣΑΣ (ΚΕΝΤΡΙΚΗ);https://diavgeia.gov.gr/f/vivlkonitsas
ΔΗΜΟΣΙΑ ΒΙΒΛΙΟΘΗΚΗ ΚΟΡΓΙΑΛΕΝΕΙΟΣ ΒΙΒΛΙΟΘΗΚΗ ΑΡΓΟΣΤΟΛΙΟΥ [Ν.Π.Ι.Δ.];https://diavgeia.gov.gr/f/corgialenios
ΔΗΜΟΣΙΑ ΒΙΒΛΙΟΘΗΚΗ ΛΑΜΙΑΣ (ΚΕΝΤΡΙΚΗ);https://diavgeia.gov.gr/f/lamialib
ΔΗΜΟΣΙΑ ΒΙΒΛΙΟΘΗΚΗ ΛΑΡΙΣΑΣ (ΚΕΝΤΡΙΚΗ);https://diavgeia.gov.gr/f/dkblkk
ΔΗΜΟΣΙΑ ΒΙΒΛΙΟΘΗΚΗ ΛΙΒΑΔΕΙΑΣ (ΚΕΝΤΡΙΚΗ);https://diavgeia.gov.gr/f/liblivadia
ΔΗΜΟΣΙΑ ΒΙΒΛΙΟΘΗΚΗ ΜΗΘΥΜΝΑΣ;https://diavgeia.gov.gr/f/plmithymna
ΔΗΜΟΣΙΑ ΒΙΒΛΙΟΘΗΚΗ ΜΟΛΑΩΝ;https://diavgeia.gov.gr/f/roumaneios
ΔΗΜΟΣΙΑ ΒΙΒΛΙΟΘΗΚΗ ΜΥΤΙΛΗΝΗΣ (ΚΕΝΤΡΙΚΗ);https://diavgeia.gov.gr/f/cplmytilene
ΔΗΜΟΣΙΑ ΒΙΒΛΙΟΘΗΚΗ ΝΑΥΠΑΚΤΟΥ (ΚΕΝΤΡΙΚΗ);https://diavgeia.gov.gr/f/VIVL-NAFPAKTOU
ΔΗΜΟΣΙΑ ΒΙΒΛΙΟΘΗΚΗ ΠΥΡΓΟΥ (ΚΕΝΤΡΙΚΗ);https://diavgeia.gov.gr/f/dimosiakentrikivivliothikipyrgou
